sportsbook,jurisdiction,season,player,source_player,market,line,side,american_odds,decimal_odds,retrieved_at_ct,market_id,selection_id,source_url,source_line,source_american_odds,source_decimal_odds,source_market_id,source_selection_id,source_lines_used,source_odds_used,no_vig_probability_at_source_line,source_overround,logit_probability_at_source_line,logistic_scale,scale_ratio,line_adjustment,normalization_method
BetRivers,IL,2026,C.J. Stroud,C.J. Stroud,passing_tds,22.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,22.5,-110,1.91,2650886032,4199395119,22.5,Over -110|Under -110,0.5,1.047619048,0,9.914229855,0.440632438019,0,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,C.J. Stroud,C.J. Stroud,passing_tds,23.30566,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures,22.5,-125,1.8,f05c328b-22cb-3608-8b74-3b82943f6dfd,58cd7ef9-773b-37fc-8310-ade01876074d,22.5,Over -125|Under -105,0.520304569,1.067750678,0.081262964,9.914229855,0.440632438019,0.805659705,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,C.J. Stroud,C.J. Stroud,passing_tds,23.30566,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures,22.5,-105,1.95238,f05c328b-22cb-3608-8b74-3b82943f6dfd,ed0b2118-e2a4-3057-863c-5164feca5a87,22.5,Over -125|Under -105,0.479695431,1.067750678,-0.081262964,9.914229855,0.440632438019,0.805659705,paired_two_way_proportional_devig_logistic
DraftKings,IL,2026,C.J. Stroud,C.J. Stroud,passing_tds,22.92972,Over,-110,1.90909090909091,2026-07-21T18:13:01-05:00,,,https://sportsbook.draftkings.com/leagues/football/nfl,22.5,-115,1.8695652173913042,,,22.5,Over -115|Under -105,0.510834236,1.047078843,0.043343729,9.914229855,0.440632438019,0.429719694,paired_two_way_proportional_devig_logistic
DraftKings,IL,2026,C.J. Stroud,C.J. Stroud,passing_tds,22.92972,Under,-110,1.90909090909091,2026-07-21T18:13:01-05:00,,,https://sportsbook.draftkings.com/leagues/football/nfl,22.5,-105,1.9523809523809523,,,22.5,Over -115|Under -105,0.489165764,1.047078843,-0.043343729,9.914229855,0.440632438019,0.429719694,paired_two_way_proportional_devig_logistic
FanDuel,IL,2026,C.J. Stroud,C.J. Stroud,passing_tds,23.062638,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://sbapi.il.sportsbook.fanduel.com/api/content-managed-page?page=CUSTOM&customPageId=nfl&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx,22.5,-122,1.819672131147541,717.169102677,98497299,22.5,Over -122|Under -108,0.514183822,1.068780319,0.056750515,9.914229855,0.440632438019,0.562637654,paired_two_way_proportional_devig_logistic
FanDuel,IL,2026,C.J. Stroud,C.J. Stroud,passing_tds,23.062638,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://sbapi.il.sportsbook.fanduel.com/api/content-managed-page?page=CUSTOM&customPageId=nfl&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx,22.5,-108,1.925925925925926,717.169102677,98497300,22.5,Over -122|Under -108,0.485816178,1.068780319,-0.056750515,9.914229855,0.440632438019,0.562637654,paired_two_way_proportional_devig_logistic
bet365,IL,2026,C.J. Stroud,CJ Stroud,passing_tds,21.284492,Over,-110,1.90909090909091,2026-07-21T18:39:04-05:00,,,https://www.bet365.com/,22.5,100,2.0,,,22.5,Over 100|Under -130,0.469387755,1.065217391,-0.122602322,9.914229855,0.440632438019,-1.215507602,paired_two_way_proportional_devig_logistic
bet365,IL,2026,C.J. Stroud,CJ Stroud,passing_tds,21.284492,Under,-110,1.90909090909091,2026-07-21T18:39:04-05:00,,,https://www.bet365.com/,22.5,-130,1.7692307692307692,,,22.5,Over 100|Under -130,0.530612245,1.065217391,0.122602322,9.914229855,0.440632438019,-1.215507602,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Caleb Williams,Caleb Williams,passing_tds,24.032083,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,24.5,-105,1.95,1527820814,2212596500,24.5,Over -105|Under -115,0.489165764,1.047078843,-0.043343729,10.795494731,0.440632438019,-0.467917,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Caleb Williams,Caleb Williams,passing_tds,24.032083,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,24.5,-115,1.87,1527820814,2212596501,24.5,Over -105|Under -115,0.510834236,1.047078843,0.043343729,10.795494731,0.440632438019,-0.467917,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Caleb Williams,Caleb Williams,passing_tds,23.520039,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,24.5,100,2.0,2650886022,4199395098,24.5,Over 100|Under -121,0.477321814,1.047511312,-0.090775025,10.795494731,0.440632438019,-0.9799613,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Caleb Williams,Caleb Williams,passing_tds,23.520039,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,24.5,-121,1.83,2650886022,4199395099,24.5,Over 100|Under -121,0.522678186,1.047511312,0.090775025,10.795494731,0.440632438019,-0.9799613,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Caleb Williams,Caleb Williams,passing_tds,23.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures,23.5,-115,1.86957,a8f7368a-ddf7-3e3f-af2a-0ca27b9ca06a,af409ac0-9755-3dac-8c61-8ef0c5d6822e,23.5,Over -115|Under -115,0.5,1.069767442,0,10.354862293,0.440632438019,0,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Caleb Williams,Caleb Williams,passing_tds,23.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures,23.5,-115,1.86957,a8f7368a-ddf7-3e3f-af2a-0ca27b9ca06a,0c9eb939-15ae-37e1-b389-f5ec101819aa,23.5,Over -115|Under -115,0.5,1.069767442,0,10.354862293,0.440632438019,0,paired_two_way_proportional_devig_logistic
DraftKings,IL,2026,Caleb Williams,Caleb Williams,passing_tds,23.560669,Over,-110,1.90909090909091,2026-07-21T18:13:01-05:00,,,https://sportsbook.draftkings.com/leagues/football/nfl,24.5,100,2.0,,,24.5,Over 100|Under -120,0.47826087,1.045454545,-0.087011377,10.795494731,0.440632438019,-0.939330862,paired_two_way_proportional_devig_logistic
DraftKings,IL,2026,Caleb Williams,Caleb Williams,passing_tds,23.560669,Under,-110,1.90909090909091,2026-07-21T18:13:01-05:00,,,https://sportsbook.draftkings.com/leagues/football/nfl,24.5,-120,1.8333333333333335,,,24.5,Over 100|Under -120,0.52173913,1.045454545,0.087011377,10.795494731,0.440632438019,-0.939330862,paired_two_way_proportional_devig_logistic
FanDuel,IL,2026,Caleb Williams,Caleb Williams,passing_tds,23.105095,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://sbapi.il.sportsbook.fanduel.com/api/content-managed-page?page=CUSTOM&customPageId=nfl&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx,24.5,100,2,717.169101048,98497232,24.5,Over 100|Under -132,0.467741935,1.068965517,-0.129211731,10.795494731,0.440632438019,-1.394904566,paired_two_way_proportional_devig_logistic
FanDuel,IL,2026,Caleb Williams,Caleb Williams,passing_tds,23.105095,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://sbapi.il.sportsbook.fanduel.com/api/content-managed-page?page=CUSTOM&customPageId=nfl&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx,24.5,-132,1.757575757575758,717.169101048,98497231,24.5,Over 100|Under -132,0.532258065,1.068965517,0.129211731,10.795494731,0.440632438019,-1.394904566,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Caleb Williams,Caleb Williams,passing_tds,23.176447,Over,-110,1.90909090909091,2026-07-21T18:39:04-05:00,,,https://www.bet365.com/,24.5,100,2.0,,,24.5,Over 100|Under -130,0.469387755,1.065217391,-0.122602322,10.795494731,0.440632438019,-1.323552722,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Caleb Williams,Caleb Williams,passing_tds,23.176447,Under,-110,1.90909090909091,2026-07-21T18:39:04-05:00,,,https://www.bet365.com/,24.5,-130,1.7692307692307692,,,24.5,Over 100|Under -130,0.530612245,1.065217391,0.122602322,10.795494731,0.440632438019,-1.323552722,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Cam Ward,Cam Ward,passing_tds,18.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,18.5,-110,1.91,1527820803,2212596478,18.5,Over -110|Under -110,0.5,1.047619048,0,8.151700103,0.440632438019,0,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Cam Ward,Cam Ward,passing_tds,18.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,18.5,-110,1.91,1527820803,2212596479,18.5,Over -110|Under -110,0.5,1.047619048,0,8.151700103,0.440632438019,0,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Cam Ward,Cam Ward,passing_tds,18.720031,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,19.5,100,2.0,2650886028,4199395110,19.5,Over 100|Under -121,0.477321814,1.047511312,-0.090775025,8.592332541,0.440632438019,-0.779969198,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Cam Ward,Cam Ward,passing_tds,18.720031,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,19.5,-121,1.83,2650886028,4199395115,19.5,Over 100|Under -121,0.522678186,1.047511312,0.090775025,8.592332541,0.440632438019,-0.779969198,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Cam Ward,Cam Ward,passing_tds,17.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures,17.5,-115,1.86957,fa003522-123a-319f-b673-7dde2c525f33,33e895c8-4510-3acb-8e32-8a518facf2ea,17.5,Over -115|Under -115,0.5,1.069767442,0,7.711067665,0.440632438019,0,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Cam Ward,Cam Ward,passing_tds,17.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures,17.5,-115,1.86957,fa003522-123a-319f-b673-7dde2c525f33,0e5a22d4-f8f9-3b6c-aeb5-ec6a33e4ee19,17.5,Over -115|Under -115,0.5,1.069767442,0,7.711067665,0.440632438019,0,paired_two_way_proportional_devig_logistic
FanDuel,IL,2026,Cam Ward,Cam Ward,passing_tds,18.531214,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://sbapi.il.sportsbook.fanduel.com/api/content-managed-page?page=CUSTOM&customPageId=nfl&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx,19.5,-102,1.980392156862745,717.169108856,98498258,19.5,Over -102|Under -130,0.471842317,1.070167886,-0.112750026,8.592332541,0.440632438019,-0.968785714,paired_two_way_proportional_devig_logistic
FanDuel,IL,2026,Cam Ward,Cam Ward,passing_tds,18.531214,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://sbapi.il.sportsbook.fanduel.com/api/content-managed-page?page=CUSTOM&customPageId=nfl&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx,19.5,-130,1.769230769230769,717.169108856,98498259,19.5,Over -102|Under -130,0.528157683,1.070167886,0.112750026,8.592332541,0.440632438019,-0.968785714,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Cam Ward,Cam Ward,passing_tds,18.5,Over,-110,1.90909090909091,2026-07-21T18:39:04-05:00,,,https://www.bet365.com/,18.5,-110,1.9090909090909092,,,18.5,Over -110|Under -110,0.5,1.047619048,0,8.151700103,0.440632438019,0,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Cam Ward,Cam Ward,passing_tds,18.5,Under,-110,1.90909090909091,2026-07-21T18:39:04-05:00,,,https://www.bet365.com/,18.5,-110,1.9090909090909092,,,18.5,Over -110|Under -110,0.5,1.047619048,0,8.151700103,0.440632438019,0,paired_two_way_proportional_devig_logistic
DraftKings,IL,2026,Cameron Ward,Cameron Ward,passing_tds,18.5,Over,-110,1.90909090909091,2026-07-21T18:13:01-05:00,,,https://sportsbook.draftkings.com/leagues/football/nfl,18.5,-110,1.9090909090909092,,,18.5,Over -110|Under -110,0.5,1.047619048,0,8.151700103,0.440632438019,0,paired_two_way_proportional_devig_logistic
DraftKings,IL,2026,Cameron Ward,Cameron Ward,passing_tds,18.5,Under,-110,1.90909090909091,2026-07-21T18:13:01-05:00,,,https://sportsbook.draftkings.com/leagues/football/nfl,18.5,-110,1.9090909090909092,,,18.5,Over -110|Under -110,0.5,1.047619048,0,8.151700103,0.440632438019,0,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Dak Prescott,Dak Prescott,passing_tds,26.974787,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,27.5,-105,1.95,1527820822,2212596516,27.5,Over -105|Under -115,0.489165764,1.047078843,-0.043343729,12.117392046,0.440632438019,-0.52521296,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Dak Prescott,Dak Prescott,passing_tds,26.974787,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,27.5,-115,1.87,1527820822,2212596517,27.5,Over -105|Under -115,0.510834236,1.047078843,0.043343729,12.117392046,0.440632438019,-0.52521296,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Dak Prescott,Dak Prescott,passing_tds,27.030679,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,27.5,-106,1.95,2650886035,4199395124,27.5,Over -106|Under -115,0.490318417,1.049446828,-0.038731175,12.117392046,0.440632438019,-0.469320831,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Dak Prescott,Dak Prescott,passing_tds,27.030679,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,27.5,-115,1.87,2650886035,4199395125,27.5,Over -106|Under -115,0.509681583,1.049446828,0.038731175,12.117392046,0.440632438019,-0.469320831,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Dak Prescott,Dak Prescott,passing_tds,26.01438,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures,27.5,100,2.0,a853ea4a-a4ee-37fd-8923-afb387018ae4,ce201b3b-4529-31dd-9d0e-6035a28df0bf,27.5,Over 100|Under -130,0.469387755,1.065217391,-0.122602322,12.117392046,0.440632438019,-1.485620402,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Dak Prescott,Dak Prescott,passing_tds,26.01438,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures,27.5,-130,1.77,a853ea4a-a4ee-37fd-8923-afb387018ae4,800e71d4-a565-3f6e-8c2f-4887e342d831,27.5,Over 100|Under -130,0.530612245,1.065217391,0.122602322,12.117392046,0.440632438019,-1.485620402,paired_two_way_proportional_devig_logistic
DraftKings,IL,2026,Dak Prescott,Dak Prescott,passing_tds,26.445649,Over,-110,1.90909090909091,2026-07-21T18:13:01-05:00,,,https://sportsbook.draftkings.com/leagues/football/nfl,27.5,100,2.0,,,27.5,Over 100|Under -120,0.47826087,1.045454545,-0.087011377,12.117392046,0.440632438019,-1.054350967,paired_two_way_proportional_devig_logistic
DraftKings,IL,2026,Dak Prescott,Dak Prescott,passing_tds,26.445649,Under,-110,1.90909090909091,2026-07-21T18:13:01-05:00,,,https://sportsbook.draftkings.com/leagues/football/nfl,27.5,-120,1.8333333333333335,,,27.5,Over 100|Under -120,0.52173913,1.045454545,0.087011377,12.117392046,0.440632438019,-1.054350967,paired_two_way_proportional_devig_logistic
FanDuel,IL,2026,Dak Prescott,Dak Prescott,passing_tds,26.812332,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://sbapi.il.sportsbook.fanduel.com/api/content-managed-page?page=CUSTOM&customPageId=nfl&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx,27.5,-108,1.925925925925926,717.169094538,98496853,27.5,Over -108|Under -122,0.485816178,1.068780319,-0.056750515,12.117392046,0.440632438019,-0.687668244,paired_two_way_proportional_devig_logistic
FanDuel,IL,2026,Dak Prescott,Dak Prescott,passing_tds,26.812332,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://sbapi.il.sportsbook.fanduel.com/api/content-managed-page?page=CUSTOM&customPageId=nfl&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx,27.5,-122,1.819672131147541,717.169094538,98496852,27.5,Over -108|Under -122,0.514183822,1.068780319,0.056750515,12.117392046,0.440632438019,-0.687668244,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Dak Prescott,Dak Prescott,passing_tds,26.974787,Over,-110,1.90909090909091,2026-07-21T18:39:04-05:00,,,https://www.bet365.com/,27.5,-105,1.9523809523809523,,,27.5,Over -105|Under -115,0.489165764,1.047078843,-0.043343729,12.117392046,0.440632438019,-0.52521296,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Dak Prescott,Dak Prescott,passing_tds,26.974787,Under,-110,1.90909090909091,2026-07-21T18:39:04-05:00,,,https://www.bet365.com/,27.5,-115,1.8695652173913042,,,27.5,Over -105|Under -115,0.510834236,1.047078843,0.043343729,12.117392046,0.440632438019,-0.52521296,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Drake Maye,Drake Maye,passing_tds,25.483989,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,26.5,100,2.0,1527820820,2212596512,26.5,Over 100|Under -120,0.47826087,1.045454545,-0.087011377,11.676759608,0.440632438019,-1.016010932,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Drake Maye,Drake Maye,passing_tds,25.483989,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,26.5,-120,1.83,1527820820,2212596513,26.5,Over 100|Under -120,0.52173913,1.045454545,0.087011377,11.676759608,0.440632438019,-1.016010932,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Drake Maye,Drake Maye,passing_tds,26.51996,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,25.5,-121,1.83,2650886018,4199395089,25.5,Over -121|Under 100,0.522678186,1.047511312,0.090775025,11.236127169,0.440632438019,1.019959721,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Drake Maye,Drake Maye,passing_tds,26.51996,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,25.5,100,2.0,2650886018,4199395091,25.5,Over -121|Under 100,0.477321814,1.047511312,-0.090775025,11.236127169,0.440632438019,1.019959721,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Drake Maye,Drake Maye,passing_tds,25.823553,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures,24.5,-130,1.77,0d2d943b-120f-312b-964d-f053e07d3f8b,564f700a-77bc-326a-a4b3-7e5ca0cd4170,24.5,Over -130|Under 100,0.530612245,1.065217391,0.122602322,10.795494731,0.440632438019,1.323552722,paired_two_way_proportional_devig_logistic
